Initial = 100; // Initial energy level at the depot
Eth = 20;	// Minimum energy level
Cswap = 50;	// Cost of swapping a module
Tswap = 2;	// Time to swap a battery module
M = 5;		// The total number of battery modules

S = 0;		// Sourse of EV
D = 18;		// Destination of EV
G = 10000;  // Large value

Nodes = 18;
Visits = 13;

Station =  [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0];
Costumer = [0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0];

Adj = 	[
 [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
 [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],
 [1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1],
 [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0],
 [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0],
 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0],
 [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0],
 [0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0],
 [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],
 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0],
 [0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0],
 [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0],
 [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0],
 [0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0],
 [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0],
 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
];

Trav =	[
 [0.0, 10.38, 10.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [10.38, 0.0, 7.86, 0.0, 0.0, 0.0, 0.0, 0.0, 6.28, 0.0, 0.0, 10.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [10.38, 7.86, 0.0, 0.0, 14.5, 0.0, 0.0, 0.0, 4.13, 5.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.38],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.97, 6.23, 0.0, 0.0, 0.0, 0.0, 8.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 14.5, 0.0, 0.0, 0.0, 0.0, 6.07, 0.0, 0.0, 0.0, 12.48, 0.0, 0.0, 13.07, 0.0, 5.85, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.76, 0.0, 0.0, 7.55, 0.0, 11.21, 0.0, 8.23, 0.0],
 [0.0, 0.0, 0.0, 10.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.02, 0.0, 0.0, 8.96, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 6.23, 6.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.96, 0.0, 0.0, 0.0, 0.0],
 [0.0, 6.28, 4.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 5.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.4, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 13.76, 0.0, 0.0, 0.0, 0.0, 0.0, 11.05, 0.0, 0.0, 0.0, 0.0, 0.0, 5.46, 0.0],
 [0.0, 10.49, 0.0, 0.0, 12.48, 0.0, 0.0, 0.0, 10.68, 0.0, 11.05, 0.0, 0.0, 0.0, 5.48, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 8.4, 0.0, 0.0, 8.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
