Initial = 100; // Initial energy level at the depot
Eth = 20;	// Minimum energy level
Cswap = 50;	// Cost of swapping a module
Tswap = 2;	// Time to swap a battery module
M = 5;		// The total number of battery modules

S = 0;		// Sourse of EV
D = 16;		// Destination of EV
G = 10000;  // Large value

Nodes = 16;
Visits = 15;

Station =  [0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];
Costumer = [0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0];

Adj = 	[
 [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
 [1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0],
 [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1],
 [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0],
 [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0],
 [0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0],
 [0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0],
 [0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0],
 [0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],
 [0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0],
 [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0],
 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
];

Trav =	[
 [0.00, 4.71, 4.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [4.71, 0.00, 8.87, 0.00, 0.00, 0.00, 0.00, 5.18, 0.00, 0.00, 0.00, 0.00, 7.61, 7.47, 0.00, 0.00, 0.00],
 [4.71, 8.87, 0.00, 4.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.32, 5.52, 0.00, 0.00, 4.71],
 [0.00, 0.00, 4.96, 0.00, 0.00, 0.00, 0.00, 7.10, 0.00, 0.00, 0.00, 0.00, 5.80, 7.23, 5.51, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.61, 0.00, 12.80, 0.00, 11.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.03, 0.00, 9.08, 0.00, 9.94, 0.00, 0.00, 0.00, 12.69, 0.00],
 [0.00, 0.00, 0.00, 0.00, 6.61, 0.00, 0.00, 0.00, 10.04, 0.00, 9.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 5.18, 0.00, 7.10, 0.00, 10.03, 0.00, 0.00, 0.00, 8.78, 0.00, 0.00, 0.00, 6.05, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 12.80, 0.00, 10.04, 0.00, 0.00, 8.70, 10.01, 9.59, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 9.08, 0.00, 8.78, 8.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 11.26, 0.00, 9.92, 0.00, 10.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 9.94, 0.00, 0.00, 9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.48, 0.00],
