Initial = 100; // Initial energy level at the depot
Eth = 20;	// Minimum energy level
Cswap = 50;	// Cost of swapping a module
Tswap = 2;	// Time to swap a battery module
M = 5;		// The total number of battery modules

S = 0;		// Sourse of EV
D = 16;		// Destination of EV
G = 10000;  // Large value

Nodes = 16;
Visits = 15;

Station =  [0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];
Costumer = [0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0];

Adj = 	[
 [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
 [1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0],
 [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1],
 [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0],
 [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0],
 [0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0],
 [0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0],
 [0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0],
 [0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],
 [0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0],
 [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0],
 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0],
 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
];

Trav =	[
 [0.00, 6.05, 5.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [6.05, 0.00, 7.41, 0.00, 0.00, 0.00, 0.00, 4.34, 0.00, 0.00, 0.00, 0.00, 7.61, 7.29, 0.00, 0.00, 0.00],
 [5.59, 7.41, 0.00, 5.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.62, 5.79, 0.00, 0.00, 4.71],
 [0.00, 0.00, 5.98, 0.00, 0.00, 0.00, 0.00, 7.37, 0.00, 0.00, 0.00, 0.00, 6.98, 7.41, 6.26, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.35, 0.00, 10.83, 0.00, 9.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.00, 0.00, 10.06, 0.00, 7.40, 0.00, 0.00, 0.00, 9.34, 0.00],
 [0.00, 0.00, 0.00, 0.00, 6.35, 0.00, 0.00, 0.00, 9.50, 0.00, 9.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 4.34, 0.00, 7.37, 0.00, 11.00, 0.00, 0.00, 0.00, 7.26, 0.00, 0.00, 0.00, 8.04, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 10.83, 0.00, 9.50, 0.00, 0.00, 6.39, 8.55, 11.68, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 10.06, 0.00, 7.26, 6.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 9.15, 0.00, 9.01, 0.00, 8.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 7.40, 0.00, 0.00, 11.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.87, 0.00],
